region,trending_date,category_title,videos_count
Russia,2018-03-23,Comedy,26
Russia,2018-03-24,Comedy,24
Russia,2018-03-25,Comedy,26
Russia,2018-03-26,Comedy,36
Russia,2018-03-27,Comedy,24
Russia,2018-03-28,Comedy,16
Russia,2018-03-29,Comedy,16
Russia,2018-03-30,Comedy,22
Russia,2018-03-31,Comedy,32
Russia,2018-04-01,Comedy,24
Russia,2018-04-02,Comedy,26
Russia,2018-04-03,Comedy,28
Russia,2018-04-04,Comedy,32
Russia,2018-04-05,Comedy,40
Russia,2018-04-06,Comedy,24
Russia,2018-04-07,Comedy,32
Russia,2018-04-14,Comedy,22
Russia,2018-04-15,Comedy,42
Russia,2018-04-16,Comedy,38
Russia,2018-04-17,Comedy,40
Russia,2018-04-18,Comedy,24
Russia,2018-04-19,Comedy,24
Russia,2018-04-20,Comedy,28
Russia,2018-04-21,Comedy,28
Russia,2018-04-22,Comedy,34
Russia,2018-04-23,Comedy,28
Russia,2018-04-24,Comedy,26
Russia,2018-04-25,Comedy,40
Russia,2018-04-26,Comedy,32
Russia,2018-04-27,Comedy,28
Russia,2018-04-28,Comedy,24
Russia,2018-04-29,Comedy,26
Russia,2018-04-30,Comedy,24
Russia,2018-05-01,Comedy,22
Russia,2018-05-02,Comedy,20
Russia,2018-05-03,Comedy,26
Russia,2018-05-04,Comedy,26
Russia,2018-05-05,Comedy,34
Russia,2018-05-06,Comedy,32
Russia,2018-05-07,Comedy,30
Russia,2018-05-08,Comedy,32
Russia,2018-05-09,Comedy,20
Russia,2018-05-10,Comedy,20
Russia,2018-05-11,Comedy,26
Russia,2018-05-12,Comedy,28
Russia,2018-05-13,Comedy,28
Russia,2018-05-14,Comedy,30
Russia,2018-05-15,Comedy,32
Russia,2018-05-16,Comedy,38
Russia,2018-05-17,Comedy,30
Russia,2018-05-18,Comedy,26
Russia,2018-05-19,Comedy,24
Russia,2018-05-20,Comedy,50
Russia,2018-05-21,Comedy,28
Russia,2018-05-22,Comedy,30
Russia,2018-05-23,Comedy,36
Russia,2018-05-24,Comedy,28
Russia,2018-05-25,Comedy,30
Russia,2018-05-26,Comedy,46
Russia,2018-05-27,Comedy,44
Russia,2018-05-28,Comedy,34
Russia,2018-05-29,Comedy,26
Russia,2018-05-30,Comedy,40
Russia,2018-05-31,Comedy,32
Russia,2018-06-01,Comedy,34
Russia,2018-06-02,Comedy,34
Russia,2018-06-03,Comedy,32
Russia,2018-06-04,Comedy,22
Russia,2018-06-05,Comedy,24
Russia,2018-06-06,Comedy,26
Russia,2018-06-07,Comedy,30
Russia,2018-06-08,Comedy,28
Russia,2018-06-09,Comedy,36
Russia,2018-06-10,Comedy,22
Russia,2018-06-11,Comedy,28
Russia,2018-06-12,Comedy,24
Russia,2018-06-13,Comedy,44
Russia,2018-06-14,Comedy,34
Russia,2017-11-14,Education,8
Russia,2017-11-15,Education,8
Russia,2017-11-16,Education,2
Russia,2017-11-17,Education,16
Russia,2017-11-18,Education,10
Russia,2017-11-19,Education,8
Russia,2017-11-20,Education,4
Russia,2017-11-21,Education,6
Russia,2017-11-22,Education,6
Russia,2017-11-23,Education,4
Russia,2017-11-24,Education,8
Russia,2017-11-25,Education,6
Russia,2017-11-26,Education,2
Russia,2017-11-27,Education,6
Russia,2017-11-28,Education,2
Russia,2017-11-29,Education,6
Russia,2017-11-30,Education,10
Russia,2017-12-01,Education,6
Russia,2017-12-02,Education,4
Russia,2017-12-03,Education,4
Russia,2017-12-04,Education,2
Russia,2017-12-05,Education,10
Russia,2017-12-06,Education,12
Russia,2017-12-07,Education,14
Russia,2017-12-08,Education,6
Russia,2017-12-09,Education,2
Russia,2017-12-10,Education,4
Russia,2017-12-11,Education,6
Russia,2017-12-12,Education,12
Russia,2017-12-13,Education,8
Russia,2017-12-14,Education,6
Russia,2017-12-15,Education,8
Russia,2017-12-16,Education,10
Russia,2017-12-17,Education,4
Russia,2017-12-18,Education,12
Russia,2017-12-19,Education,18
Russia,2017-12-20,Education,18
Russia,2017-12-21,Education,6
Russia,2017-12-22,Education,10
Russia,2017-12-23,Education,6
Russia,2017-12-24,Education,2
Russia,2017-12-25,Education,4
Russia,2017-12-26,Education,8
Russia,2017-12-27,Education,6
Russia,2017-12-28,Education,6
Russia,2017-12-29,Education,6
Russia,2017-12-30,Education,6
Russia,2017-12-31,Education,2
Russia,2018-01-01,Education,4
Russia,2018-01-02,Education,4
Russia,2018-01-03,Education,8
Russia,2018-01-04,Education,8
Russia,2018-01-05,Education,6
Russia,2018-01-06,Education,10
Russia,2018-01-07,Education,16
Russia,2018-01-08,Education,14
Russia,2018-01-09,Education,6
Russia,2018-01-12,Education,4
Russia,2018-01-13,Education,6
Russia,2018-01-14,Education,8
Russia,2018-01-15,Education,6
Russia,2018-01-16,Education,4
Russia,2018-01-17,Education,12
Russia,2018-01-18,Education,8
Russia,2018-01-19,Education,10
Russia,2018-01-20,Education,2
Russia,2018-01-21,Education,10
Russia,2018-01-22,Education,10
Russia,2018-01-23,Education,10
Russia,2018-01-24,Education,6
Russia,2018-01-25,Education,6
Russia,2018-01-26,Education,8
Russia,2018-01-27,Education,14
Russia,2018-01-28,Education,8
Russia,2018-01-29,Education,10
Russia,2018-01-30,Education,8
Russia,2018-01-31,Education,6
Russia,2018-02-01,Education,4
Russia,2018-02-02,Education,6
Russia,2018-02-03,Education,12
Russia,2018-02-04,Education,18
Russia,2018-02-05,Education,2
Russia,2018-02-06,Education,10
Russia,2018-02-07,Education,8
Russia,2018-02-08,Education,6
Russia,2018-02-09,Education,6
Russia,2018-02-10,Education,4
Russia,2018-02-11,Education,8
Russia,2018-02-12,Education,10
Russia,2018-02-13,Education,6
Russia,2018-02-14,Education,4
Russia,2018-02-15,Education,6
Russia,2018-02-16,Education,2
Russia,2018-02-17,Education,8
Russia,2018-02-18,Education,6
Russia,2018-02-19,Education,10
Russia,2018-02-20,Education,12
Russia,2018-02-21,Education,6
Russia,2018-02-22,Education,8
Russia,2018-02-23,Education,6
Russia,2018-02-24,Education,10
Russia,2018-02-25,Education,6
Russia,2018-02-26,Education,4
Russia,2018-02-27,Education,2
Russia,2018-02-28,Education,6
Russia,2018-03-01,Education,6
Russia,2018-03-03,Education,4
Russia,2018-03-04,Education,12
Russia,2018-03-05,Education,6
Russia,2018-03-06,Education,10
Russia,2018-03-07,Education,16
Russia,2018-03-09,Education,4
Russia,2018-03-10,Education,6
Russia,2018-03-11,Education,6
Russia,2018-03-12,Education,4
Russia,2018-03-15,Education,6
Russia,2018-03-16,Education,4
Russia,2018-03-17,Education,4
Russia,2018-03-18,Education,8
Russia,2018-03-19,Education,6
Russia,2018-03-20,Education,4
Russia,2018-03-21,Education,10
Russia,2018-03-22,Education,6
Russia,2018-03-23,Education,10
Russia,2018-03-24,Education,4
Russia,2018-03-25,Education,10
Russia,2018-03-26,Education,2
Russia,2018-03-27,Education,4
Russia,2018-03-28,Education,8
Russia,2018-03-29,Education,8
Russia,2018-03-30,Education,10
Russia,2018-03-31,Education,14
Russia,2018-04-01,Education,10
Russia,2018-04-02,Education,8
Russia,2018-04-03,Education,6
Russia,2018-04-04,Education,4
Russia,2018-04-05,Education,8
Russia,2018-04-06,Education,6
Russia,2018-04-07,Education,10
Russia,2018-04-14,Education,6
Russia,2018-04-15,Education,6
Russia,2018-04-16,Education,2
Russia,2018-04-17,Education,8
Russia,2018-04-18,Education,8
Russia,2018-04-19,Education,8
Russia,2018-04-20,Education,6
Russia,2018-04-21,Education,6
Russia,2018-04-22,Education,14
Russia,2018-04-23,Education,4
Russia,2018-04-24,Education,8
Russia,2018-04-25,Education,10
Russia,2018-04-26,Education,4
Russia,2018-04-27,Education,8
Russia,2018-04-28,Education,8
Russia,2018-04-29,Education,10
Russia,2018-04-30,Education,2
Russia,2018-05-01,Education,2
Russia,2018-05-02,Education,8
Russia,2018-05-04,Education,10
Russia,2018-05-05,Education,8
Russia,2018-05-06,Education,8
Russia,2018-05-07,Education,4
Russia,2018-05-08,Education,4
Russia,2018-05-09,Education,4
Russia,2018-05-10,Education,6
Russia,2018-05-11,Education,8
Russia,2018-05-12,Education,4
Russia,2018-05-13,Education,10
Russia,2018-05-14,Education,6
Russia,2018-05-15,Education,8
Russia,2018-05-16,Education,2
Russia,2018-05-18,Education,2
Russia,2018-05-21,Education,2
Russia,2018-05-22,Education,4
Russia,2018-05-23,Education,4
Russia,2018-05-24,Education,2
Russia,2018-05-25,Education,2
Russia,2018-05-27,Education,2
Russia,2018-05-28,Education,6
Russia,2018-05-29,Education,2
Russia,2018-05-30,Education,6
Russia,2018-05-31,Education,10
Russia,2018-06-01,Education,6
Russia,2018-06-02,Education,4
Russia,2018-06-03,Education,6
Russia,2018-06-04,Education,2
Russia,2018-06-05,Education,8
Russia,2018-06-06,Education,6
Russia,2018-06-07,Education,8
Russia,2018-06-08,Education,6
Russia,2018-06-10,Education,2
Russia,2018-06-11,Education,2
Russia,2018-06-12,Education,4
Russia,2018-06-13,Education,6
Russia,2018-06-14,Education,2
Russia,2017-11-14,Entertainment,50
Russia,2017-11-15,Entertainment,42
Russia,2017-11-16,Entertainment,38
Russia,2017-11-17,Entertainment,48
Russia,2017-11-18,Entertainment,60
Russia,2017-11-19,Entertainment,64
Russia,2017-11-20,Entertainment,76
Russia,2017-11-21,Entertainment,42
Russia,2017-11-22,Entertainment,52
Russia,2017-11-23,Entertainment,54
Russia,2017-11-24,Entertainment,62
Russia,2017-11-25,Entertainment,50
Russia,2017-11-26,Entertainment,54
Russia,2017-11-27,Entertainment,60
Russia,2017-11-28,Entertainment,66
Russia,2017-11-29,Entertainment,56
Russia,2017-11-30,Entertainment,44
Russia,2017-12-01,Entertainment,66
Russia,2017-12-02,Entertainment,50
Russia,2017-12-03,Entertainment,56
Russia,2017-12-04,Entertainment,66
Russia,2017-12-05,Entertainment,48
Russia,2017-12-06,Entertainment,56
Russia,2017-12-07,Entertainment,58
Russia,2017-12-08,Entertainment,56
Russia,2017-12-09,Entertainment,44
Russia,2017-12-10,Entertainment,66
Russia,2017-12-11,Entertainment,50
Russia,2017-12-12,Entertainment,40
Russia,2017-12-13,Entertainment,58
Russia,2017-12-14,Entertainment,56
Russia,2017-12-15,Entertainment,58
Russia,2017-12-16,Entertainment,54
Russia,2017-12-17,Entertainment,60
Russia,2017-12-18,Entertainment,62
Russia,2017-12-19,Entertainment,60
Russia,2017-12-20,Entertainment,54
Russia,2017-12-21,Entertainment,68
Russia,2017-12-22,Entertainment,76
Russia,2017-12-23,Entertainment,64
Russia,2017-12-24,Entertainment,68
Russia,2017-12-25,Entertainment,70
Russia,2017-12-26,Entertainment,50
Russia,2017-12-27,Entertainment,64
Russia,2017-12-28,Entertainment,52
Russia,2017-12-29,Entertainment,52
Russia,2017-12-30,Entertainment,62
Russia,2017-12-31,Entertainment,50
Russia,2018-01-01,Entertainment,48
Russia,2018-01-02,Entertainment,46
Russia,2018-01-03,Entertainment,42
Russia,2018-01-04,Entertainment,48
Russia,2018-01-05,Entertainment,52
Russia,2018-01-06,Entertainment,50
Russia,2018-01-07,Entertainment,60
Russia,2018-01-08,Entertainment,60
Russia,2018-01-09,Entertainment,44
Russia,2018-01-12,Entertainment,44
Russia,2018-01-13,Entertainment,58
Russia,2018-01-14,Entertainment,46
Russia,2018-01-15,Entertainment,60
Russia,2018-01-16,Entertainment,40
Russia,2018-01-17,Entertainment,58
Russia,2018-01-18,Entertainment,50
Russia,2018-01-19,Entertainment,50
Russia,2018-01-20,Entertainment,56
Russia,2018-01-21,Entertainment,66
Russia,2018-01-22,Entertainment,62
Russia,2018-01-23,Entertainment,44
Russia,2018-01-24,Entertainment,50
Russia,2018-01-25,Entertainment,72
Russia,2018-01-26,Entertainment,58
Russia,2018-01-27,Entertainment,54
Russia,2018-01-28,Entertainment,54
Russia,2018-01-29,Entertainment,50
Russia,2018-01-30,Entertainment,56
Russia,2018-01-31,Entertainment,52
Russia,2018-02-01,Entertainment,56
Russia,2018-02-02,Entertainment,44
Russia,2018-02-03,Entertainment,64
Russia,2018-02-04,Entertainment,54
Russia,2018-02-05,Entertainment,66
Russia,2018-02-06,Entertainment,44
Russia,2018-02-07,Entertainment,56
Russia,2018-02-08,Entertainment,58
Russia,2018-02-09,Entertainment,58
Russia,2018-02-10,Entertainment,58
Russia,2018-02-11,Entertainment,54
Russia,2018-02-12,Entertainment,36
Russia,2018-02-13,Entertainment,42
Russia,2018-02-14,Entertainment,42
Russia,2018-02-15,Entertainment,52
Russia,2018-02-16,Entertainment,44
Russia,2018-02-17,Entertainment,36
Russia,2018-02-18,Entertainment,54
Russia,2018-02-19,Entertainment,66
Russia,2018-02-20,Entertainment,42
Russia,2018-02-21,Entertainment,54
Russia,2018-02-22,Entertainment,52
Russia,2018-02-23,Entertainment,58
Russia,2018-02-24,Entertainment,60
Russia,2018-02-25,Entertainment,46
Russia,2018-02-26,Entertainment,64
Russia,2018-02-27,Entertainment,46
Russia,2018-02-28,Entertainment,52
Russia,2018-03-01,Entertainment,54
Russia,2018-03-02,Entertainment,38
Russia,2018-03-03,Entertainment,46
Russia,2018-03-04,Entertainment,46
Russia,2018-03-05,Entertainment,58
Russia,2018-03-06,Entertainment,46
Russia,2018-03-07,Entertainment,54
Russia,2018-03-08,Entertainment,58
Russia,2018-03-09,Entertainment,58
Russia,2018-03-10,Entertainment,58
Russia,2018-03-11,Entertainment,54
Russia,2018-03-12,Entertainment,46
Russia,2018-03-13,Entertainment,60
Russia,2018-03-14,Entertainment,60
Russia,2018-03-15,Entertainment,40
Russia,2018-03-16,Entertainment,60
Russia,2018-03-17,Entertainment,88
Russia,2018-03-18,Entertainment,64
Russia,2018-03-19,Entertainment,50
Russia,2018-03-20,Entertainment,56
Russia,2018-03-21,Entertainment,48
Russia,2018-03-22,Entertainment,44
Russia,2018-03-23,Entertainment,58
Russia,2018-03-24,Entertainment,52
Russia,2018-03-25,Entertainment,62
Russia,2018-03-26,Entertainment,58
Russia,2018-03-27,Entertainment,20
Russia,2018-03-28,Entertainment,22
Russia,2018-03-29,Entertainment,34
Russia,2018-03-30,Entertainment,46
Russia,2018-03-31,Entertainment,48
Russia,2018-04-01,Entertainment,52
Russia,2018-04-02,Entertainment,46
Russia,2018-04-03,Entertainment,52
Russia,2018-04-04,Entertainment,58
Russia,2018-04-05,Entertainment,48
Russia,2018-04-06,Entertainment,62
Russia,2018-04-07,Entertainment,54
Russia,2018-04-14,Entertainment,56
Russia,2018-04-15,Entertainment,72
Russia,2018-04-16,Entertainment,70
Russia,2018-04-17,Entertainment,46
Russia,2018-04-18,Entertainment,64
Russia,2018-04-19,Entertainment,58
Russia,2018-04-20,Entertainment,62
Russia,2018-04-21,Entertainment,70
Russia,2018-04-22,Entertainment,64
Russia,2018-04-23,Entertainment,76
Russia,2018-04-24,Entertainment,44
Russia,2018-04-25,Entertainment,56
Russia,2018-04-26,Entertainment,68
Russia,2018-04-27,Entertainment,64
Russia,2018-04-28,Entertainment,54
Russia,2018-04-29,Entertainment,60
Russia,2018-04-30,Entertainment,44
Russia,2018-05-01,Entertainment,48
Russia,2018-05-02,Entertainment,68
Russia,2018-05-03,Entertainment,64
Russia,2018-05-04,Entertainment,78
Russia,2018-05-05,Entertainment,56
Russia,2018-05-06,Entertainment,70
Russia,2018-05-07,Entertainment,62
Russia,2018-05-08,Entertainment,46
Russia,2018-05-09,Entertainment,72
Russia,2018-05-10,Entertainment,68
Russia,2018-05-11,Entertainment,72
Russia,2018-05-12,Entertainment,74
Russia,2018-05-13,Entertainment,84
Russia,2018-05-14,Entertainment,66
Russia,2018-05-15,Entertainment,66
Russia,2018-05-16,Entertainment,62
Russia,2018-05-17,Entertainment,56
Russia,2018-05-18,Entertainment,90
Russia,2018-05-19,Entertainment,56
Russia,2018-05-20,Entertainment,62
Russia,2018-05-21,Entertainment,74
Russia,2018-05-22,Entertainment,66
Russia,2018-05-23,Entertainment,70
Russia,2018-05-24,Entertainment,76
Russia,2018-05-25,Entertainment,84
Russia,2018-05-26,Entertainment,60
Russia,2018-05-27,Entertainment,74
Russia,2018-05-28,Entertainment,90
Russia,2018-05-29,Entertainment,60
Russia,2018-05-30,Entertainment,72
Russia,2018-05-31,Entertainment,64
Russia,2018-06-01,Entertainment,56
Russia,2018-06-02,Entertainment,68
Russia,2018-06-03,Entertainment,62
Russia,2018-06-04,Entertainment,64
Russia,2018-06-05,Entertainment,50
Russia,2018-06-06,Entertainment,74
Russia,2018-06-07,Entertainment,74
Russia,2018-06-08,Entertainment,72
Russia,2018-06-09,Entertainment,64
Russia,2018-06-10,Entertainment,62
Russia,2018-06-11,Entertainment,56
Russia,2018-06-12,Entertainment,60
Russia,2018-06-13,Entertainment,58
Russia,2018-06-14,Entertainment,76
Russia,2017-11-14,Film & Animation,26
Russia,2017-11-15,Film & Animation,22
Russia,2017-11-16,Film & Animation,26
Russia,2017-11-17,Film & Animation,30
Russia,2017-11-18,Film & Animation,34
Russia,2017-11-19,Film & Animation,24
Russia,2017-11-20,Film & Animation,36
Russia,2017-11-21,Film & Animation,42
Russia,2017-11-22,Film & Animation,30
Russia,2017-11-23,Film & Animation,24
Russia,2017-11-24,Film & Animation,24
Russia,2017-11-25,Film & Animation,30
Russia,2017-11-26,Film & Animation,36
Russia,2017-11-27,Film & Animation,30
Russia,2017-11-28,Film & Animation,30
Russia,2017-11-29,Film & Animation,38
Russia,2017-11-30,Film & Animation,34
Russia,2017-12-01,Film & Animation,38
Russia,2017-12-02,Film & Animation,34
Russia,2017-12-03,Film & Animation,36
Russia,2017-12-04,Film & Animation,30
Russia,2017-12-05,Film & Animation,28
Russia,2017-12-06,Film & Animation,26
Russia,2017-12-07,Film & Animation,26
Russia,2017-12-08,Film & Animation,30
Russia,2017-12-09,Film & Animation,40
Russia,2017-12-10,Film & Animation,34
Russia,2017-12-11,Film & Animation,36
Russia,2017-12-12,Film & Animation,36
Russia,2017-12-13,Film & Animation,32
Russia,2017-12-14,Film & Animation,32
Russia,2017-12-15,Film & Animation,28
Russia,2017-12-16,Film & Animation,22
Russia,2017-12-17,Film & Animation,18
Russia,2017-12-18,Film & Animation,20
Russia,2017-12-19,Film & Animation,30
Russia,2017-12-20,Film & Animation,28
Russia,2017-12-21,Film & Animation,26
Russia,2017-12-22,Film & Animation,26
Russia,2017-12-23,Film & Animation,20
Russia,2017-12-24,Film & Animation,20
Russia,2017-12-25,Film & Animation,34
Russia,2017-12-26,Film & Animation,34
Russia,2017-12-27,Film & Animation,22
Russia,2017-12-28,Film & Animation,24
Russia,2017-12-29,Film & Animation,28
Russia,2017-12-30,Film & Animation,28
Russia,2017-12-31,Film & Animation,26
Russia,2018-01-01,Film & Animation,10
Russia,2018-01-02,Film & Animation,10
Russia,2018-01-03,Film & Animation,22
Russia,2018-01-04,Film & Animation,20
Russia,2018-01-05,Film & Animation,16
Russia,2018-01-06,Film & Animation,14
Russia,2018-01-07,Film & Animation,18
Russia,2018-01-08,Film & Animation,20
Russia,2018-01-09,Film & Animation,28
Russia,2018-01-12,Film & Animation,18
Russia,2018-01-13,Film & Animation,20
Russia,2018-01-14,Film & Animation,30
Russia,2018-01-15,Film & Animation,24
Russia,2018-01-16,Film & Animation,28
Russia,2018-01-17,Film & Animation,28
Russia,2018-01-18,Film & Animation,20
Russia,2018-01-19,Film & Animation,24
Russia,2018-01-20,Film & Animation,28
Russia,2018-01-21,Film & Animation,20
Russia,2018-01-22,Film & Animation,34
Russia,2018-01-23,Film & Animation,22
Russia,2018-01-24,Film & Animation,24
Russia,2018-01-25,Film & Animation,22
Russia,2018-01-26,Film & Animation,24
Russia,2018-01-27,Film & Animation,24
Russia,2018-01-28,Film & Animation,44
Russia,2018-01-29,Film & Animation,24
Russia,2018-01-30,Film & Animation,20
Russia,2018-01-31,Film & Animation,26
Russia,2018-02-01,Film & Animation,16
Russia,2018-02-02,Film & Animation,32
Russia,2018-02-03,Film & Animation,28
Russia,2018-02-04,Film & Animation,14
Russia,2018-02-05,Film & Animation,24
Russia,2018-02-06,Film & Animation,34
Russia,2018-02-07,Film & Animation,28
Russia,2018-02-08,Film & Animation,22
Russia,2018-02-09,Film & Animation,32
Russia,2018-02-10,Film & Animation,28
Russia,2018-02-11,Film & Animation,16
Russia,2018-02-12,Film & Animation,20
Russia,2018-02-13,Film & Animation,26
Russia,2018-02-14,Film & Animation,28
Russia,2018-02-15,Film & Animation,32
Russia,2018-02-16,Film & Animation,28
Russia,2018-02-17,Film & Animation,24
Russia,2018-02-18,Film & Animation,32
Russia,2018-02-19,Film & Animation,10
Russia,2018-02-20,Film & Animation,28
Russia,2018-02-21,Film & Animation,30
Russia,2018-02-22,Film & Animation,32
Russia,2018-02-23,Film & Animation,24
Russia,2018-02-24,Film & Animation,32
Russia,2018-02-25,Film & Animation,24
Russia,2018-02-26,Film & Animation,28
Russia,2018-02-27,Film & Animation,18
Russia,2018-02-28,Film & Animation,30
Russia,2018-03-01,Film & Animation,24
Russia,2018-03-02,Film & Animation,22
Russia,2018-03-03,Film & Animation,26
Russia,2018-03-04,Film & Animation,28
Russia,2018-03-05,Film & Animation,22
Russia,2018-03-06,Film & Animation,46
Russia,2018-03-07,Film & Animation,32
Russia,2018-03-08,Film & Animation,34
Russia,2018-03-09,Film & Animation,38
Russia,2018-03-10,Film & Animation,30
Russia,2018-03-11,Film & Animation,24
Russia,2018-03-12,Film & Animation,26
Russia,2018-03-13,Film & Animation,6
Russia,2018-03-14,Film & Animation,6
Russia,2018-03-15,Film & Animation,38
Russia,2018-03-16,Film & Animation,32
Russia,2018-03-17,Film & Animation,24
Russia,2018-03-18,Film & Animation,26
Russia,2018-03-19,Film & Animation,18
Russia,2018-03-20,Film & Animation,26
Russia,2018-03-21,Film & Animation,24
Russia,2018-03-22,Film & Animation,16
Russia,2018-03-23,Film & Animation,28
Russia,2018-03-24,Film & Animation,20
Russia,2018-03-25,Film & Animation,34
Russia,2018-03-26,Film & Animation,20
Russia,2018-03-27,Film & Animation,10
Russia,2018-03-28,Film & Animation,6
Russia,2018-03-29,Film & Animation,16
Russia,2018-03-30,Film & Animation,28
Russia,2018-03-31,Film & Animation,32
Russia,2018-04-01,Film & Animation,28
Russia,2018-04-02,Film & Animation,28
Russia,2018-04-03,Film & Animation,36
Russia,2018-04-04,Film & Animation,24
Russia,2018-04-05,Film & Animation,24
Russia,2018-04-06,Film & Animation,40
Russia,2018-04-07,Film & Animation,30
Russia,2018-04-14,Film & Animation,30
Russia,2018-04-15,Film & Animation,22
Russia,2018-04-16,Film & Animation,24
Russia,2018-04-17,Film & Animation,40
Russia,2018-04-18,Film & Animation,36
Russia,2018-04-19,Film & Animation,30
Russia,2018-04-20,Film & Animation,30
Russia,2018-04-21,Film & Animation,32
Russia,2018-04-22,Film & Animation,40
Russia,2018-04-23,Film & Animation,34
Russia,2018-04-24,Film & Animation,32
Russia,2018-04-25,Film & Animation,28
Russia,2018-04-26,Film & Animation,22
Russia,2018-04-27,Film & Animation,40
Russia,2018-04-28,Film & Animation,46
Russia,2018-04-29,Film & Animation,22
Russia,2018-04-30,Film & Animation,28
Russia,2018-05-01,Film & Animation,40
Russia,2018-05-02,Film & Animation,22
Russia,2018-05-03,Film & Animation,34
Russia,2018-05-04,Film & Animation,28
Russia,2018-05-05,Film & Animation,26
Russia,2018-05-06,Film & Animation,30
Russia,2018-05-07,Film & Animation,20
Russia,2018-05-08,Film & Animation,20
